country,year,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SE.XPD.TOTL.GD.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS
Guatemala,2009,0.476898106596394,2611.64632773352,,13.2666014648944,58.0406869738673
Guatemala,2010,2.88417542800377,2805.25960237322,2.8486499786377,14.1641936924863,63.1251925746222
Guatemala,2011,4.16390688293349,3168.98370607705,2.96865010261536,15.4821754242397,65.0470510420457
Guatemala,2012,2.97470856847661,3286.61959336267,3.00524997711182,15.1941445941618,61.9594193352042
Guatemala,2013,3.69481919881751,3444.15971843874,2.88808989524841,15.8426266412882,56.6852207524472
Guatemala,2014,4.44397758285268,3689.14472473545,2.98562002182007,15.0711623329069,55.0832792812572
Guatemala,2015,4.09217081621244,3893.50521848131,3.03032994270325,14.8281550980515,49.8934533224826
Guatemala,2016,2.67780255532826,4060.13755621218,2.94474005699158,13.8619687357436,46.3727375188895
Guatemala,2017,3.07985149125689,4324.99607911366,2.95009994506836,13.5961064738207,46.0694204013621
Guatemala,2018,3.40687339997949,4352.94651790253,3.13193988800049,13.7904235788189,47.011682071395
Guatemala,2019,4.0178979343828,4511.99755157656,3.19297003746033,14.3298367176167,45.5167427491815
Guatemala,2020,-1.78555194467604,4477.61761796418,3.29503011703491,13.5006830736214,41.1407616494521
Guyana,2000,-1.36380390261873,931.796651718955,8.48414993286133,23.7759824891985,206.767370475214
Guyana,2001,2.2795216592191,931.574723847673,8.39729976654053,21.5703446978272,199.577000730114
Guyana,2002,1.13262696199476,950.866932470993,8.36553955078125,20.8604990254453,196.72507835983
Guyana,2003,-0.632225388266377,973.742598054188,6.95590019226074,20.952115865171,189.162485631386
Guyana,2004,1.56335211034042,1033.31030902188,5.51293992996216,23.5456808733306,200.725286901642
Guyana,2005,-1.95095759501714,1084.06541388904,8.13973045349121,32.3339782741868,194.350757310172
Guyana,2006,5.12960934773,3135.60553528326,3.11891007423401,,
Guyana,2007,7.19123624057457,3608.28685240188,2.39117002487183,,
Guyana,2008,1.75522349592019,4008.9628671603,,,
Guyana,2009,3.61150847218585,4209.13230624565,2.15057992935181,,
Guyana,2010,4.13844160137342,4581.76179693492,2.40938997268677,,
Guyana,2011,5.19625156051602,4947.22170589917,2.50669002532959,,
Guyana,2012,5.27633062046809,5444.39751913913,2.24131989479065,,
Guyana,2013,3.65338433338232,5556.91231156932,,,
Guyana,2014,1.68649445019584,5472.68820452237,4.36033010482788,,
Guyana,2015,0.687404590619494,5640.41560569466,3.89569997787476,,
Guyana,2016,3.80745626378814,5870.87823759835,4.73775005340576,,
Guyana,2017,3.73449154571284,6178.6650437298,4.6647801399231,,
Guyana,2018,4.44091288475967,6048.38697180418,4.45058012008667,,
Guyana,2019,5.35284003535665,6405.82443444562,,,
Guyana,2020,43.479651716849,6775.70939096303,,,
Honduras,2000,7.29128815869618,1092.56400746252,,28.2884312103977,120.392164584236
Honduras,2001,2.72319327321379,1132.1648753329,,26.0009441315636,115.943071737954
Honduras,2002,3.75433786119939,1132.49965345317,,24.2583609075411,117.997454450299
Honduras,2003,4.54703805165397,1156.08162681357,,25.2808823550006,122.248277175534
Honduras,2004,6.23230296069102,1215.13995412761,,29.6655573270591,135.461758741854
Honduras,2005,6.05059922215973,1304.70039153826,,27.6229758897269,136.489768018486
Honduras,2006,6.56724355177587,1425.84780051892,,28.3419297293105,133.13183510432
Honduras,2007,6.18832716678008,1577.73789197407,,33.665300607277,135.070634917917
Honduras,2008,4.23160011009342,1732.49062702803,,36.0659698365463,135.748955193053
Honduras,2009,-2.43162787988011,1781.15703614674,,20.599443751492,96.9050060188904
Honduras,2010,3.73114034433009,1893.32722662035,,21.8798406875029,109.441838241682
Honduras,2011,3.83569066207505,2073.66121088074,,25.9999916424846,122.216902597337
Honduras,2012,4.12868774866939,2126.03474686503,6.29972791671753,24.5642087901292,121.188215808285
Honduras,2013,2.79155975746801,2081.12843527945,5.87492990493774,21.7603523031056,116.306049247436
Honduras,2014,3.0580805621437,2179.88171977271,7.0901198387146,22.1838322277385,112.97509728471
Honduras,2015,3.84007997093951,2271.20265980349,6.41297006607056,25.1180047488604,107.26440535424
Honduras,2016,3.89297219726413,2307.34468351082,6.09509515762329,23.3771285357634,99.8157169505924
Honduras,2017,4.84291391050387,2413.0076562942,5.74434375762939,24.8207131723601,101.813111079622
Honduras,2018,3.84499476966735,2464.64241531918,6.05646991729736,26.572086282814,103.551162215452
Honduras,2019,2.55963434592314,2502.32744328073,5.93245983123779,22.9677105146214,99.4599779937589
Honduras,2020,-8.96508223267296,2307.61494319511,5.97629117965698,19.666372727561,88.0008563836292
India,2000,3.84099115659129,442.750218937263,4.32479000091553,25.677316683955,26.9009229104474
India,2001,4.82396626555771,450.357900514128,,29.9078889827325,25.9932547534365
India,2002,3.80397532112175,469.149928973927,,30.2513001207186,29.5086629350614
India,2003,7.8603814759073,544.143133545002,3.61340999603271,30.8396999424416,30.592436132908
India,2004,7.92293661199932,624.258826510066,3.35254001617432,35.0964917017773,37.503814059447
India,2005,7.92343062148318,710.488080408949,3.18875002861023,37.4282640165983,42.0016696148691
India,2006,8.06073257166651,801.668353659022,3.14284992218018,38.9985063717532,45.7244804992652
India,2007,7.6608150670107,1021.88707706826,,41.9507982267334,45.686268679348
India,2008,3.08669805921981,992.519584923828,,38.4224196528192,53.3682204392226
India,2009,7.86188883286074,1094.94974598436,3.27824997901917,39.2567917551336,46.2728696428837
India,2010,8.49758470221235,1347.51939071367,3.377690076828,39.7856241847736,49.2552064974161
India,2011,5.24131619937695,1445.46127486037,3.79618000984192,39.590421855219,55.6238800135298
India,2012,5.45638755166587,1429.32199520032,4.08479833602905,38.3474156730403,55.7937217287511
India,2013,6.38610640094825,1432.84397512195,3.84467005729675,34.0231978997548,53.8441319466777
India,2014,7.41022760508854,1553.88396075118,3.89878034591675,34.2678056268836,48.9221857470669
India,2015,7.99625378571471,1583.99815907985,4.11499166488647,32.1167301358276,41.9229138658647
India,2016,8.25630550179086,1707.50892912243,4.256516456604,30.172690580036,40.082485713276
India,2017,6.79538341897911,1950.10468280866,4.30639696121216,30.9821728344733,40.7424969545225
India,2018,6.45385134497769,1966.25455171679,4.3769326210022,32.3432182154485,43.6169693323889
India,2019,3.87143694070356,2041.42863698585,3.89732360839844,30.0961975685688,39.9054035306442
India,2020,-5.77772470686801,1907.04251637669,4.04014158248901,28.9223840080659,37.7581053292768
Indonesia,2000,4.9200677470169,763.711124950924,,22.2456969315568,71.4368759173731
Indonesia,2001,3.64346644721492,732.307093405708,2.46003007888794,22.539266316067,69.7932075256238
Indonesia,2002,4.49947539085764,881.002913569131,2.64568996429443,21.4040702075173,59.0794617663723
Indonesia,2003,4.78036912167654,1043.2105838671,3.21799993515015,25.5984983869787,53.6164937473016
Indonesia,2004,5.03087394501685,1126.84004447173,2.74847006797791,24.0563663747717,59.761294836691
Indonesia,2005,5.69257130383384,1238.21447629488,2.8728199005127,25.0814099389568,63.9879358688635
Indonesia,2006,5.50095178520348,1558.31562847164,,25.4002172943667,56.6571268148865
Indonesia,2007,6.34502222667214,1823.21976255073,3.04425001144409,24.9202838487256,54.8292499782075
Indonesia,2008,6.01370360009123,2124.55483920617,2.90190005302429,27.8162445805718,58.5613996312701
Indonesia,2009,4.62887118256153,2218.48541852977,3.52513003349304,30.9851924139981,45.5121213687054
Indonesia,2010,6.22385418062366,3065.68348366636,2.81227993965149,32.8801214533558,46.7012738758737
Indonesia,2011,6.16978420771008,3579.46442452684,3.18944001197815,32.9843332593049,50.1800131841104
